,busID,ProximaParada,Ruta,Orientacion,rangoHora,tiempoRecorrido
647,3209,288,1782,1.0,19.5,1296.0
648,326,77,224,1.0,0.5,190.0
649,6112,71,263,1.0,2.5,0.0
650,6112,71,263,1.0,4.5,32.0
651,599,270,2905,1.0,18.5,0.0
652,599,270,2905,1.0,20.5,0.0
653,6893,143,3253,1.0,17.0,65.0
654,6893,143,3253,1.0,18.0,32.0
655,6893,143,3253,1.0,19.5,31.0
656,6893,143,3253,1.0,20.5,33.0
657,8949,2,909,0.0,2.0,31.0
658,8949,2,909,0.0,3.5,28.0
659,8949,2,909,0.0,5.5,0.0
660,8056,165,2182,1.0,17.0,0.0
661,8056,165,2182,1.0,18.0,0.0
662,8056,165,2182,1.0,19.5,95.0
663,8056,165,2182,1.0,1.5,62.0
664,8056,165,2182,1.0,3.0,94.0
665,8056,165,2182,1.0,5.0,95.0
666,7010,174,425,1.0,18.0,62.0
667,7010,174,425,1.0,20.0,0.0
668,3951,117,1673,0.0,0.5,31.0
669,3951,117,1673,0.0,6.0,0.0
670,4651,279,2942,1.0,5.0,31.0
671,4651,279,2942,1.0,8.0,31.0
672,6679,99,1947,0.0,21.0,0.0
673,6679,99,1947,0.0,0.0,0.0
674,7757,60,111,1.0,19.0,31.0
675,7757,60,111,1.0,21.0,32.0
676,7757,60,111,1.0,1.5,62.0
677,7757,60,111,1.0,3.5,0.0
678,7757,60,111,1.0,5.5,0.0
679,7757,60,111,1.0,7.5,31.0
680,420,42,1302,1.0,23.0,31.0
681,420,42,1302,1.0,1.5,63.0
682,420,42,1302,1.0,4.0,0.0
683,262,16,1016,0.0,4.0,63.0
684,7069,184,562,1.0,19.5,0.0
685,7069,184,562,1.0,23.5,34.0
686,2250,228,1576,1.0,18.0,65.0
687,2250,228,1576,1.0,1.0,31.0
688,7053,184,589,1.0,6.0,32.0
689,9349,266,2877,0.0,18.0,443.0
690,9349,266,2877,0.0,19.0,94.0
691,9349,266,2877,0.0,20.0,33.0
692,9349,266,2877,0.0,21.5,0.0
693,9349,266,2877,0.0,22.5,126.0
694,9349,266,2877,0.0,0.0,95.0
695,9349,266,2877,0.0,1.0,0.0
696,9349,266,2877,0.0,2.5,95.0
697,9349,266,2877,0.0,4.0,189.0
698,4528,19,2591,1.0,14.0,65.0
699,3588,284,2796,1.0,3.5,124.0
700,3588,284,2796,1.0,8.0,63.0
701,5586,102,1955,1.0,19.5,32.0
702,4938,34,808,1.0,20.0,32.0
703,4938,34,808,1.0,2.0,31.0
704,4938,34,808,1.0,5.0,0.0
705,4938,34,808,1.0,8.0,0.0
706,4938,34,808,1.0,10.5,0.0
707,4613,30,1201,1.0,19.5,63.0
708,4613,30,1201,1.0,22.5,93.0
709,4613,30,1201,1.0,1.0,93.0
710,4613,30,1201,1.0,4.0,31.0
711,549,264,2840,0.0,2.5,94.0
712,549,264,2840,0.0,5.0,0.0
713,4006,181,466,0.0,12.5,0.0
714,4006,181,466,0.0,16.0,31.0
715,4006,181,466,0.0,19.5,0.0
716,5912,152,2371,0.0,11.0,0.0
717,5912,152,2371,0.0,10.0,0.0
718,5796,63,3,0.0,19.5,62.0
719,5796,63,3,0.0,22.0,125.0
720,5796,63,3,0.0,1.0,94.0
721,5796,63,3,0.0,4.0,62.0
722,666,45,1310,0.0,3.5,127.0
723,666,45,1310,0.0,5.5,65.0
724,4265,186,441,1.0,18.0,62.0
725,4265,186,441,1.0,20.5,62.0
726,4265,186,441,1.0,23.0,64.0
727,6818,5,882,1.0,2.0,63.0
728,6818,5,882,1.0,5.5,93.0
729,6818,5,882,1.0,7.5,0.0
730,3868,91,1663,1.0,5.0,155.0
731,3868,91,1663,1.0,7.0,0.0
732,2869,199,569,1.0,6.0,62.0
733,3719,265,2875,1.0,17.5,64.0
734,3719,265,2875,1.0,18.5,65.0
735,3719,265,2875,1.0,19.5,158.0
736,377,45,1040,0.0,19.5,0.0
737,377,45,1040,0.0,21.5,31.0
738,377,45,1040,0.0,23.0,0.0
739,3925,127,1789,1.0,18.0,0.0
740,3925,127,1789,1.0,18.0,31.0
741,3925,127,1789,1.0,20.0,96.0
742,5107,13,738,1.0,5.0,32.0
743,5107,13,738,1.0,7.0,63.0
744,5107,13,738,1.0,8.5,0.0
745,9617,0,705,0.0,17.5,32.0
746,9617,0,705,0.0,19.0,32.0
747,9617,0,705,0.0,21.5,95.0
748,9617,0,705,0.0,23.5,65.0
749,9617,0,705,0.0,9.5,0.0
750,4587,24,1123,0.0,17.5,32.0
751,4587,24,1123,0.0,20.0,94.0
752,4587,24,1123,0.0,23.0,64.0
753,5646,85,256,1.0,17.5,62.0
754,8977,263,3152,1.0,4.0,32.0
755,8977,263,3152,1.0,6.5,31.0
756,4996,140,2519,1.0,20.0,31.0
757,4996,140,2519,1.0,22.5,31.0
758,4996,140,2519,1.0,1.5,64.0
759,4996,140,2519,1.0,4.5,64.0
760,4996,140,2519,1.0,7.0,65.0
761,4996,140,2519,1.0,9.5,0.0
762,3803,129,1676,0.0,3.5,156.0
763,9247,263,2819,0.0,19.0,0.0
764,9247,263,2819,0.0,19.0,64.0
765,9247,263,2819,0.0,21.0,64.0
766,4426,67,143,0.0,19.5,62.0
767,3759,279,2941,1.0,0.5,31.0
768,3759,279,2941,1.0,4.0,0.0
769,5154,136,2259,0.0,6.5,64.0
770,4762,86,325,0.0,17.0,33.0
771,4762,86,325,0.0,19.5,95.0
772,4762,86,325,0.0,21.0,33.0
773,4762,86,325,0.0,22.0,94.0
774,4762,86,325,0.0,23.5,94.0
775,4762,86,325,0.0,1.5,126.0
776,4762,86,325,0.0,3.0,125.0
777,4762,86,325,0.0,4.5,188.0
778,4762,86,325,0.0,6.0,63.0
779,4762,86,325,0.0,7.5,32.0
780,4762,86,325,0.0,9.0,0.0
781,4812,7,1391,0.0,19.0,32.0
782,6840,40,872,1.0,19.5,31.0
783,6840,40,872,1.0,21.5,32.0
784,4221,27,1472,0.0,18.0,253.0
785,4221,27,1472,0.0,20.0,93.0
786,4221,27,1472,0.0,22.5,126.0
787,4221,27,1472,0.0,0.5,126.0
788,4483,249,2781,1.0,22.0,95.0
789,4483,249,2781,1.0,23.0,157.0
790,2808,200,665,0.0,18.0,94.0
791,6470,148,2211,1.0,18.0,94.0
792,6470,148,2211,1.0,22.0,2.0
793,7778,54,92,1.0,8.0,62.0
794,7778,54,92,1.0,10.0,93.0
795,7080,172,405,0.0,12.5,0.0
796,7080,172,405,0.0,13.5,346.0
797,7080,172,405,0.0,14.0,282.0
798,7080,172,405,0.0,15.0,440.0
799,7080,172,405,0.0,19.0,34.0
800,7080,172,405,0.0,19.0,884.0
801,4813,2,907,0.0,18.0,0.0
802,4813,2,907,0.0,20.0,93.0
803,4813,2,907,0.0,22.0,95.0
804,4813,2,907,0.0,23.5,94.0
805,4813,2,907,0.0,1.5,31.0
806,4813,2,907,0.0,3.0,63.0
807,4813,2,907,0.0,5.0,63.0
808,4813,2,907,0.0,6.5,64.0
809,9674,156,959,1.0,17.0,0.0
810,9674,156,959,1.0,19.5,65.0
811,9674,156,959,1.0,2.5,64.0
812,2285,221,2120,1.0,18.0,127.0
813,3942,97,1972,1.0,12.0,32.0
814,9450,33,1228,0.0,10.5,62.0
815,548,282,2780,0.0,18.5,222.0
816,548,282,2780,0.0,21.0,255.0
817,6645,115,1679,1.0,23.5,0.0
818,6645,115,1679,1.0,4.0,64.0
819,4828,158,1222,0.0,12.5,0.0
820,4828,158,1222,0.0,15.5,32.0
821,4138,169,491,1.0,18.5,31.0
822,6616,11,996,1.0,23.0,126.0
823,6616,11,996,1.0,1.5,96.0
824,6616,11,996,1.0,3.5,64.0
825,6616,11,996,1.0,6.0,32.0
826,4444,185,478,0.0,12.0,0.0
827,4444,185,478,0.0,22.5,31.0
828,7704,73,195,1.0,6.0,156.0
829,7704,73,195,1.0,7.5,32.0
830,3684,245,2710,1.0,17.5,32.0
831,9485,33,1059,1.0,22.5,62.0
832,6636,117,1623,1.0,22.5,159.0
833,6636,117,1623,1.0,3.5,97.0
834,6636,117,1623,1.0,7.5,220.0
835,3269,241,2080,0.0,4.5,644.0
836,2475,210,759,0.0,17.5,31.0
837,2475,210,759,0.0,19.5,94.0
838,4662,144,2642,1.0,12.5,0.0
839,4662,144,2642,1.0,16.0,0.0
840,630,281,2968,0.0,19.5,9.0
841,630,281,2968,0.0,3.0,32.0
842,6050,135,3242,0.0,22.0,64.0
843,6050,135,3242,0.0,23.0,94.0
844,6050,135,3242,0.0,0.5,379.0
845,6617,158,2573,1.0,18.0,32.0
846,6617,158,2573,1.0,20.5,30.0
847,6617,158,2573,1.0,22.5,95.0
848,6617,158,2573,1.0,1.0,63.0
849,6617,158,2573,1.0,3.5,63.0
850,6617,158,2573,1.0,8.0,63.0
851,6617,158,2573,1.0,9.5,0.0
852,580,225,1584,0.0,18.5,0.0
853,580,225,1584,0.0,19.5,0.0
854,580,225,1584,0.0,20.5,32.0
855,580,225,1584,0.0,23.0,130.0
856,580,225,1584,0.0,0.0,0.0
857,580,225,1584,0.0,1.5,128.0
858,580,225,1584,0.0,2.5,126.0
859,580,225,1584,0.0,3.5,65.0
860,580,225,1584,0.0,4.5,0.0
861,580,225,1584,0.0,5.5,97.0
862,580,225,1584,0.0,6.5,64.0
863,3186,239,107,1.0,18.0,159.0
864,6074,146,2250,1.0,10.5,32.0
865,7034,171,547,0.0,12.5,0.0
866,7034,171,547,0.0,14.5,0.0
867,7034,171,547,0.0,17.0,31.0
868,3663,261,2762,0.0,2.5,31.0
869,8955,284,3128,1.0,18.5,30.0
870,8955,284,3128,1.0,20.0,32.0
871,5167,162,2128,0.0,20.0,32.0
872,6576,5,860,1.0,3.0,0.0
873,6576,5,860,1.0,7.0,0.0
874,6851,138,2384,1.0,2.5,286.0
875,6851,138,2384,1.0,5.5,96.0
876,438,36,1322,1.0,16.5,31.0
877,438,36,1322,1.0,18.5,64.0
878,438,36,1322,1.0,20.5,32.0
879,476,38,1271,0.0,18.0,65.0
880,476,38,1271,0.0,21.0,123.0
881,476,38,1271,0.0,0.5,94.0
882,476,38,1271,0.0,4.0,64.0
883,5946,62,1939,1.0,18.0,94.0
884,5946,62,1939,1.0,21.0,93.0
885,5946,62,1939,1.0,0.0,126.0
886,5946,62,1939,1.0,3.0,95.0
887,5028,140,976,0.0,20.0,63.0
888,4561,19,1071,0.0,18.0,31.0
889,4561,19,1071,0.0,20.5,0.0
890,8019,142,2325,1.0,23.5,33.0
891,8019,142,2325,1.0,2.0,0.0
892,8019,142,2325,1.0,10.0,0.0
893,4417,67,153,0.0,18.0,0.0
894,4417,67,153,0.0,20.0,31.0
895,4501,271,2917,1.0,20.0,0.0
896,4501,271,2917,1.0,23.0,0.0
897,3590,250,3016,0.0,17.5,32.0
898,3590,250,3016,0.0,19.0,62.0
899,3590,250,3016,0.0,21.0,32.0
900,3590,250,3016,0.0,22.5,31.0
901,6842,48,767,0.0,20.5,32.0
902,216,264,2842,0.0,18.0,31.0
903,216,264,2842,0.0,20.5,188.0
904,323,68,165,0.0,16.5,2592.0
905,323,68,165,0.0,18.0,319.0
906,3299,295,2067,0.0,3.0,126.0
907,3223,299,2220,0.0,23.5,32.0
908,6893,131,2212,1.0,2.5,126.0
909,4491,271,2907,0.0,12.5,32.0
910,2054,213,1928,0.0,20.0,63.0
911,4171,138,3196,1.0,21.5,475.0
912,4171,138,3196,1.0,7.0,61.0
913,7709,72,181,0.0,17.0,31.0
914,7709,72,181,0.0,19.0,64.0
915,7709,72,181,0.0,20.5,31.0
916,7709,72,181,0.0,22.5,32.0
917,7709,72,181,0.0,0.5,125.0
918,7709,72,181,0.0,2.5,64.0
919,7709,72,181,0.0,4.5,31.0
920,7709,72,181,0.0,6.5,32.0
921,258,20,746,0.0,11.5,62.0
922,5415,101,1969,1.0,1.5,247.0
923,5415,101,1969,1.0,3.5,33.0
924,5415,101,1969,1.0,7.0,0.0
925,5415,101,1969,1.0,10.0,0.0
926,3927,127,1901,1.0,17.5,63.0
927,3927,127,1901,1.0,19.5,94.0
928,9644,34,1478,0.0,19.0,63.0
929,9644,34,1478,0.0,5.5,94.0
930,3673,246,1588,1.0,22.0,31.0
931,3673,246,1588,1.0,0.5,96.0
932,3501,246,2370,1.0,18.0,126.0
933,2919,213,1899,1.0,4.0,421.0
934,4108,9,2576,0.0,7.0,31.0
935,611,264,3099,0.0,0.0,63.0
936,611,264,3099,0.0,2.5,33.0
937,611,264,3099,0.0,5.0,127.0
938,611,264,3099,0.0,8.5,31.0
939,2400,196,521,1.0,11.5,31.0
940,6435,153,3251,0.0,22.5,127.0
941,6435,153,3251,0.0,0.0,94.0
942,4138,169,454,1.0,19.5,94.0
943,8913,274,2925,0.0,2.0,0.0
944,8913,274,2925,0.0,4.0,31.0
945,6799,5,871,1.0,17.0,95.0
946,6799,5,871,1.0,19.5,0.0
947,3601,256,3043,0.0,17.5,0.0
948,3601,256,3043,0.0,18.0,0.0
949,3601,256,3043,0.0,19.5,62.0
950,3601,256,3043,0.0,21.0,0.0
951,3601,256,3043,0.0,22.0,30.0
952,4565,28,1335,0.0,17.0,32.0
953,4565,28,1335,0.0,3.5,63.0
954,3865,91,1615,1.0,18.5,127.0
955,4209,138,2652,0.0,5.5,62.0
956,7711,73,133,1.0,3.5,282.0
957,7717,64,350,1.0,23.0,157.0
958,7717,64,350,1.0,1.5,96.0
959,7717,64,350,1.0,4.0,189.0
960,9671,44,811,0.0,20.5,0.0
961,9671,44,811,0.0,22.5,31.0
962,3572,284,2786,1.0,5.5,31.0
963,3675,262,3106,1.0,17.0,63.0
964,3675,262,3106,1.0,18.5,32.0
965,3675,262,3106,1.0,22.5,0.0
966,3675,262,3106,1.0,0.0,0.0
967,3675,262,3106,1.0,3.5,0.0
968,3675,262,3106,1.0,5.0,0.0
969,5550,95,1880,1.0,17.5,64.0
970,5550,95,1880,1.0,21.0,31.0
971,5985,120,2466,0.0,2.0,710.0
972,5985,120,2466,0.0,4.0,665.0
973,5985,120,2466,0.0,6.5,380.0
974,5985,120,2466,0.0,8.5,398.0
975,4545,28,1433,0.0,17.5,31.0
976,5576,52,376,0.0,12.5,31.0
977,5576,52,376,0.0,17.0,0.0
978,5576,52,376,0.0,19.0,156.0
979,6194,3,2579,0.0,2.5,63.0
980,6194,3,2579,0.0,5.0,32.0
981,540,264,2269,0.0,5.0,63.0
982,6064,146,2338,1.0,18.5,0.0
983,6064,146,2338,1.0,0.5,32.0
984,6064,146,2338,1.0,2.5,96.0
985,6427,115,1667,0.0,21.5,96.0
986,6427,115,1667,0.0,1.5,96.0
987,6427,115,1667,0.0,5.5,0.0
988,6427,115,1667,0.0,9.0,32.0
989,536,264,2843,0.0,5.5,31.0
990,3726,263,2833,1.0,22.0,64.0
991,3726,263,2833,1.0,0.0,124.0
992,4845,11,1424,1.0,11.5,63.0
993,4845,11,1424,1.0,13.0,94.0
994,4845,11,1424,1.0,14.0,31.0
995,4845,11,1424,1.0,15.0,0.0
996,2213,201,664,0.0,16.5,62.0
997,2213,201,664,0.0,19.0,94.0
998,3560,262,2808,0.0,18.0,159.0
999,3560,262,2808,0.0,20.0,31.0
1000,4435,185,496,0.0,21.0,34.0
1001,4435,185,496,0.0,0.0,31.0
1002,4199,142,2272,0.0,0.5,31.0
1003,8019,142,2112,1.0,2.5,32.0
1004,8019,142,2112,1.0,5.0,31.0
1005,8019,142,2112,1.0,8.0,0.0
1006,8019,142,2112,1.0,10.0,0.0
1007,6266,93,3179,1.0,4.5,569.0
1008,8046,145,2305,0.0,19.0,33.0
1009,3998,269,2729,1.0,18.5,33.0
1010,3998,269,2729,1.0,20.0,63.0
1011,3998,269,2729,1.0,22.0,0.0
1012,3998,269,2729,1.0,3.5,0.0
1013,3998,269,2729,1.0,5.0,0.0
1014,3998,269,2729,1.0,6.0,32.0
1015,3998,269,2729,1.0,8.0,65.0
1016,3998,269,2729,1.0,9.5,31.0
1017,5561,103,2053,1.0,15.0,64.0
1018,5561,103,2053,1.0,0.0,95.0
1019,5561,103,2053,1.0,2.5,64.0
1020,5561,103,2053,1.0,6.0,127.0
1021,5561,103,2053,1.0,8.5,95.0
1022,3139,291,2064,0.0,6.0,96.0
1023,3921,106,1995,1.0,19.0,95.0
1024,4953,27,1166,1.0,23.0,65.0
1025,4953,27,1166,1.0,1.0,63.0
1026,4953,27,1166,1.0,3.5,63.0
1027,4953,27,1166,1.0,6.0,31.0
1028,6157,194,593,1.0,4.0,31.0
1029,4954,27,1159,0.0,8.0,62.0
1030,3270,240,2094,0.0,6.0,377.0
1031,4884,13,733,0.0,15.0,0.0
1032,4884,13,733,0.0,16.5,31.0
1033,4884,13,733,0.0,19.0,63.0
1034,4884,13,733,0.0,21.0,0.0
1035,4884,13,733,0.0,23.0,93.0
1036,9546,3,1466,1.0,16.5,64.0
1037,9546,3,1466,1.0,18.5,64.0
1038,2443,218,412,1.0,4.0,63.0
1039,6483,153,2401,1.0,17.5,31.0
1040,9051,263,2817,0.0,0.0,32.0
1041,4385,88,1852,1.0,18.0,31.0
1042,4385,88,1852,1.0,20.0,62.0
1043,4385,88,1852,1.0,22.0,0.0
1044,4385,88,1852,1.0,0.5,31.0
1045,4385,88,1852,1.0,2.5,63.0
1046,4385,88,1852,1.0,5.0,62.0
1047,7705,72,328,0.0,19.0,32.0
1048,8006,142,2276,0.0,19.5,63.0
1049,8006,142,2276,0.0,22.0,32.0
1050,327,23,1270,1.0,19.5,64.0
1051,327,23,1270,1.0,23.5,64.0
1052,9692,21,1451,1.0,22.0,32.0
1053,514,225,1581,1.0,1.5,31.0
1054,514,225,1581,1.0,2.5,32.0
1055,9416,13,704,1.0,16.5,30.0
1056,9416,13,704,1.0,18.0,31.0
1057,9416,13,704,1.0,19.5,33.0
1058,4839,48,772,1.0,5.0,33.0
1059,9448,37,1443,0.0,6.5,32.0
1060,9448,37,1443,0.0,8.5,0.0
1061,6803,7,948,0.0,18.5,93.0
1062,6803,7,948,0.0,20.5,0.0
1063,7742,68,42,0.0,1.5,31.0
1064,7742,68,42,0.0,2.5,0.0
1065,7742,68,42,0.0,4.0,0.0
1066,7742,68,42,0.0,5.5,0.0
1067,6670,99,2050,1.0,18.0,62.0
1068,6670,99,2050,1.0,21.0,96.0
1069,6670,99,2050,1.0,0.0,126.0
1070,9689,14,722,1.0,1.5,0.0
1071,9689,14,722,1.0,2.0,32.0
1072,9689,14,722,1.0,3.0,0.0
1073,9689,14,722,1.0,4.5,155.0
1074,9689,14,722,1.0,6.0,63.0
1075,9689,14,722,1.0,6.5,29.0
1076,9689,14,722,1.0,7.5,64.0
1077,9689,14,722,1.0,10.0,0.0
1078,4050,183,581,1.0,18.0,64.0
1079,4050,183,581,1.0,23.0,0.0
1080,409,36,1258,0.0,22.0,32.0
1081,2471,209,2022,0.0,17.0,94.0
1082,5959,58,257,0.0,12.5,0.0
1083,5959,58,257,0.0,13.5,0.0
1084,5959,58,257,0.0,14.5,63.0
1085,5959,58,257,0.0,16.5,31.0
1086,4602,21,1469,1.0,11.0,63.0
1087,4602,21,1469,1.0,17.5,32.0
1088,4602,21,1469,1.0,20.0,157.0
1089,4602,21,1469,1.0,22.5,93.0
1090,4602,21,1469,1.0,1.0,125.0
1091,4602,21,1469,1.0,4.0,0.0
1092,4602,21,1469,1.0,6.5,95.0
1093,6551,159,2491,0.0,23.0,0.0
1094,6551,159,2491,0.0,1.5,32.0
1095,443,47,836,1.0,19.5,62.0
1096,4370,93,2015,0.0,16.5,63.0
1097,4370,93,2015,0.0,19.0,63.0
1098,4112,159,2438,0.0,11.0,64.0
1099,4112,159,2438,0.0,15.5,35.0
1100,4112,159,2438,0.0,18.5,188.0
1101,4112,159,2438,0.0,21.0,158.0
1102,4112,159,2438,0.0,4.0,195.0
1103,4112,159,2438,0.0,6.5,221.0
1104,7052,173,534,0.0,3.5,62.0
1105,576,226,1568,0.0,2.0,126.0
1106,576,226,1568,0.0,5.0,95.0
1107,2715,197,635,1.0,0.0,0.0
1108,2715,197,635,1.0,0.0,32.0
1109,2715,197,635,1.0,7.0,0.0
1110,409,36,1518,0.0,21.5,31.0
1111,3444,243,244,1.0,16.0,63.0
1112,4692,144,2147,1.0,17.5,33.0
1113,4692,144,2147,1.0,2.0,126.0
1114,4692,144,2147,1.0,4.5,125.0
1115,4692,144,2147,1.0,7.5,0.0
1116,4692,144,2147,1.0,9.5,64.0
1117,3713,279,2612,1.0,18.0,64.0
1118,3713,279,2612,1.0,21.0,32.0
1119,3713,279,2612,1.0,1.5,158.0
1120,6637,99,1754,0.0,18.0,0.0
1121,6637,99,1754,0.0,21.0,95.0
1122,6637,99,1754,0.0,0.0,0.0
1123,6637,99,1754,0.0,4.5,251.0
1124,6637,99,1754,0.0,6.5,64.0
1125,5835,95,1882,1.0,1.5,92.0
1126,5835,95,1882,1.0,5.0,94.0
1127,4829,49,969,0.0,1.5,62.0
1128,4829,49,969,0.0,3.0,0.0
1129,4829,49,969,0.0,9.0,33.0
1130,4829,49,969,0.0,10.0,30.0
1131,3897,111,1833,1.0,17.5,63.0
1132,3897,111,1833,1.0,19.5,0.0
1133,8856,266,2878,0.0,5.5,32.0
1134,2793,196,438,1.0,6.0,34.0
1135,193,281,2974,1.0,3.5,62.0
1136,193,281,2974,1.0,6.5,31.0
1137,5090,34,1392,1.0,1.0,379.0
1138,5090,34,1392,1.0,7.5,32.0
1139,4957,30,830,0.0,19.0,126.0
1140,4957,30,830,0.0,21.5,63.0
1141,4957,30,830,0.0,0.5,314.0
1142,4957,30,830,0.0,3.5,311.0
1143,4957,30,830,0.0,6.0,126.0
1144,4957,30,830,0.0,8.5,125.0
1145,560,264,2850,0.0,18.0,96.0
1146,560,264,2850,0.0,20.5,95.0
1147,4066,69,173,0.0,12.5,0.0
1148,4066,69,173,0.0,13.5,64.0
1149,4066,69,173,0.0,15.0,0.0
1150,4066,69,173,0.0,17.5,31.0
1151,4066,69,173,0.0,20.0,63.0
1152,4066,69,173,0.0,1.5,31.0
1153,4066,69,173,0.0,4.0,63.0
1154,4066,69,173,0.0,6.5,63.0
1155,4688,145,3245,0.0,0.0,603.0
1156,4688,145,3245,0.0,1.5,412.0
1157,8087,155,2193,1.0,7.5,31.0
1158,5098,13,734,0.0,0.5,31.0
1159,5098,13,734,0.0,2.0,65.0
1160,3562,279,2939,0.0,17.5,96.0
1161,3562,279,2939,0.0,20.5,64.0
1162,3562,279,2939,0.0,0.0,31.0
1163,9360,148,2561,0.0,20.5,0.0
1164,9360,148,2561,0.0,22.5,32.0
1165,9360,148,2561,0.0,0.0,0.0
1166,9360,148,2561,0.0,2.0,31.0
1167,9360,148,2561,0.0,2.5,157.0
1168,9360,148,2561,0.0,4.0,94.0
1169,9360,148,2561,0.0,6.0,63.0
1170,9360,148,2561,0.0,7.5,32.0
1171,565,278,2752,1.0,1.0,221.0
1172,565,278,2752,1.0,3.5,223.0
1173,565,278,2752,1.0,7.0,129.0
1174,4517,32,1218,1.0,19.0,97.0
1175,4517,32,1218,1.0,21.5,31.0
1176,4517,32,1218,1.0,23.0,158.0
1177,4517,32,1218,1.0,1.0,0.0
1178,4517,32,1218,1.0,3.0,127.0
1179,4517,32,1218,1.0,5.0,0.0
1180,4517,32,1218,1.0,7.0,32.0
1181,6535,156,2641,1.0,3.0,221.0
1182,3829,99,1757,1.0,20.0,66.0
1183,3829,99,1757,1.0,23.0,34.0
1184,3829,99,1757,1.0,2.0,64.0
1185,3833,99,1760,1.0,18.5,63.0
1186,3833,99,1760,1.0,1.0,159.0
1187,385,42,1493,0.0,23.0,32.0
1188,385,42,1493,0.0,2.0,0.0
1189,385,42,1493,0.0,4.0,0.0
1190,6589,48,791,0.0,19.5,127.0
1191,6589,48,791,0.0,2.5,95.0
1192,6589,48,791,0.0,6.0,32.0
1193,662,38,1279,1.0,2.0,0.0
1194,662,38,1279,1.0,5.5,63.0
1195,662,38,1279,1.0,8.5,69.0
1196,3835,99,1970,1.0,18.0,0.0
1197,3835,99,1970,1.0,0.0,94.0
1198,3835,99,1970,1.0,3.5,192.0
1199,537,281,2961,1.0,23.0,0.0
1200,537,281,2961,1.0,2.0,0.0
1201,6323,179,455,1.0,3.5,220.0
1202,6323,179,455,1.0,6.0,190.0
1203,3649,273,2702,0.0,2.0,158.0
1204,3649,273,2702,0.0,4.5,0.0
1205,6315,191,570,1.0,4.5,32.0
1206,6315,191,570,1.0,5.5,62.0
1207,9077,245,2704,0.0,18.0,32.0
1208,9077,245,2704,0.0,3.0,0.0
1209,9077,245,2704,0.0,4.5,0.0
1210,9077,245,2704,0.0,6.0,0.0
1211,2903,217,631,0.0,17.5,32.0
1212,6590,158,2469,0.0,18.5,30.0
1213,6590,158,2469,0.0,20.5,0.0
1214,6590,158,2469,0.0,22.5,0.0
1215,4132,246,2370,1.0,18.0,129.0
1216,4132,246,2370,1.0,20.0,63.0
1217,4132,246,2370,1.0,22.5,95.0
1218,4132,246,2370,1.0,6.5,156.0
1219,4132,246,2370,1.0,8.5,254.0
1220,6391,117,2085,1.0,20.0,95.0
1221,6043,138,2375,0.0,4.0,31.0
1222,207,278,2790,1.0,2.5,3.0
1223,207,278,2790,1.0,5.0,0.0
1224,415,18,1544,0.0,20.5,32.0
1225,415,18,1544,0.0,22.5,0.0
1226,415,18,1544,0.0,1.0,62.0
1227,415,18,1544,0.0,3.0,0.0
1228,5549,94,1912,1.0,15.5,0.0
1229,5549,94,1912,1.0,22.0,157.0
1230,5549,94,1912,1.0,2.5,64.0
1231,5549,94,1912,1.0,6.5,62.0
1232,3740,251,2086,1.0,19.5,63.0
1233,3740,251,2086,1.0,4.0,63.0
1234,3740,251,2086,1.0,5.5,32.0
1235,3740,251,2086,1.0,7.5,96.0
1236,4559,35,1257,1.0,19.5,0.0
1237,4559,35,1257,1.0,0.5,33.0
1238,8856,271,2912,0.0,4.0,62.0
1239,4205,143,2342,0.0,22.0,32.0
1240,4205,143,2342,0.0,23.5,0.0
1241,4205,143,2342,0.0,1.0,31.0
1242,4205,143,2342,0.0,4.0,0.0
1243,4205,143,2342,0.0,5.0,0.0
1244,4205,143,2342,0.0,6.5,0.0
1245,4205,143,2342,0.0,7.5,31.0
1246,4205,143,2342,0.0,8.5,0.0
1247,4205,143,2342,0.0,9.5,0.0
1248,9198,136,2268,0.0,18.5,0.0
1249,9198,136,2268,0.0,19.5,0.0
1250,1004,96,1804,0.0,22.0,190.0
1251,1004,96,1804,0.0,2.5,31.0
1252,1004,96,1804,0.0,8.5,63.0
1253,9387,37,1264,1.0,1.5,31.0
1254,4204,147,1837,1.0,23.5,94.0
1255,6235,176,622,1.0,23.0,31.0
1256,6465,151,2360,1.0,17.5,96.0
1257,6465,151,2360,1.0,19.5,95.0
1258,5095,13,740,1.0,16.5,64.0
1259,5095,13,740,1.0,19.0,63.0
1260,5095,13,740,1.0,21.0,33.0
1261,5095,13,740,1.0,22.5,62.0
1262,5095,13,740,1.0,2.5,0.0
1263,5095,13,740,1.0,4.5,0.0
1264,6475,130,2108,0.0,0.5,94.0
1265,6475,130,2108,0.0,2.0,0.0
1266,6475,130,2108,0.0,3.0,64.0
1267,7771,76,307,0.0,16.5,0.0
1268,7771,76,307,0.0,18.0,31.0
1269,4540,160,2611,0.0,17.5,63.0
1270,4540,160,2611,0.0,20.0,31.0
1271,4540,160,2611,0.0,22.0,0.0
1272,4540,160,2611,0.0,0.5,0.0
1273,4540,160,2611,0.0,3.0,0.0
1274,4540,160,2611,0.0,5.5,0.0
1275,4540,160,2611,0.0,7.5,20.0
1276,4540,160,2611,0.0,9.5,63.0
1277,9624,142,2335,0.0,23.0,30.0
1278,9624,142,2335,0.0,4.0,32.0
1279,505,226,1573,1.0,18.5,32.0
1280,505,226,1573,1.0,21.5,0.0
